Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,age,number_of_encounters,number_of_hospitalizations,number_of_primary_care_visits,number_of_wellness_visits,number_of_emergency_visits,first_encounter,last_encounter,number_of_medications,number_of_unique_medications,total_medication_cost,total_dispenses,number_of_procedures,diabetes,hypertension,heart_disease,copd,obesity,depression,kidney_disease,cancer,arthritis,osteoporosis,obesity_prevalence,smoking_prevalence,physical_inactivity,diabetes_prevalence,lack_of_insurance
e259daec-8b59-74a7-a92c-e4451146d6fc,1994-02-14,,999-45-7856,S99918877,X50073367X,Mr.,Josue598,Ortiz186,,,M,white,nonhispanic,M,Milton  Massachusetts  US,441 Ward Estate Apt 6,Amesbury,Massachusetts,Essex County,,42.83665476526856,-70.95727459317747,687195.2525,26071.687500000007,31.9,28,0,27,13,0,2005-02-28 22:51:23,2021-08-11 22:51:23,36.0,7.0,8170.280000000001,7061.0,47.0,0,1,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
da6e1124-d294-58f9-ff16-a0fe6a3f30dd,2018-07-22,,999-93-7104,,,,Shantae970,Glover433,,,,white,nonhispanic,F,Orleans  Massachusetts  US,493 Dietrich Avenue,Boston,Massachusetts,Suffolk County,2118.0,42.32120897068795,-71.09836936758678,10966.8665,10200.4635,7.4,13,0,13,11,0,2018-07-22 06:07:00,2021-06-27 06:07:00,1.0,1.0,4.86,1.0,6.0,0,0,0,0,0,0,0,0,0,0,24.25,11.25,24.0,9.45,6.3
d6c850ad-7e48-0c4b-23b9-ef4d6e58773c,1985-11-19,,999-85-9031,S99946046,X75050574X,Mrs.,Michelle423,Haley279,,Will178,M,white,nonhispanic,F,Lawrence  Massachusetts  US,239 Osinski Neck Unit 34,Swansea,Massachusetts,Bristol County,,41.7680627058392,-71.25021025330089,1523287.6834999998,125989.9465,40.1,45,2,43,14,2,2004-01-13 05:41:11,2021-09-14 05:41:11,40.0,9.0,35662.86,5304.0,79.0,0,1,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
8003a644-3445-56b0-017a-4480f0d6b348,1979-06-10,,999-82-3674,S99928956,X62277463X,Mr.,Porfirio146,Ledner144,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1065 Labadie Trafficway Unit 48,Springfield,Massachusetts,Hampden County,1199.0,42.11638902758013,-72.55733073964171,1120866.8049999997,2117.655,46.6,52,0,52,24,0,1997-08-03 13:16:42,2021-04-25 13:16:42,90.0,3.0,358.8,17950.0,77.0,0,1,0,0,0,0,0,0,0,0,39.900000000000006,17.8,37.65,14.600000000000001,13.899999999999999
d4e3d6e6-075e-cf60-a092-67c17cb521d1,1984-01-11,,999-64-1091,S99932934,X27664754X,Mrs.,Irene779,Bétancourt447,,Quintanilla544,M,white,hispanic,F,Panama City  Panama  PA,163 Langosh Ramp Suite 62,Malden,Massachusetts,Middlesex County,2148.0,42.43372186815685,-71.0210878939476,1718923.177,351865.963,42.0,80,5,74,20,4,2002-03-06 11:38:13,2021-06-30 11:38:13,24.0,4.0,757.63,7218.0,202.0,0,1,0,0,0,0,0,0,0,0,25.5,12.1,23.700000000000003,10.05,5.75
b3700252-f7e3-e8f9-aca4-6a759c52f4b9,2019-03-10,,999-19-3943,,,,Leana211,Keeling57,,,,white,nonhispanic,F,Sandisfield  Massachusetts  US,240 Fisher Tunnel Apt 11,Montague,Massachusetts,Franklin County,,42.5930214261213,-72.50907812211092,42990.435000000005,2617.905,6.8,13,2,11,10,1,2019-03-10 13:28:37,2021-08-15 13:28:37,3.0,2.0,28.990000000000002,3.0,6.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
c1075300-aae7-596d-df5a-c944d763a663,1913-07-15,,999-11-6693,S99987926,X38948081X,Mr.,Zachariah133,Bergstrom287,,,S,white,nonhispanic,M,Belchertown  Massachusetts  US,700 Rohan Course,Lexington,Massachusetts,Middlesex County,,42.415029990454144,-71.25311601493615,2578249.1225,237079.67750000005,112.5,80,1,78,61,1,1931-09-08 06:53:14,2021-11-13 08:53:14,16.0,9.0,324840.42000000004,985.0,66.0,0,0,1,0,1,0,0,0,0,0,19.1,5.7,14.7,7.800000000000001,2.25
2376720a-56ca-5474-3737-32cf783a169c,1987-06-09,,999-71-9781,S99968273,X32265802X,Mr.,Man114,Howell947,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,572 Von Skyway Suite 67,New Bedford,Massachusetts,Bristol County,2747.0,41.76270950814555,-70.91629099879735,955010.5155,14139.1445,38.6,66,8,54,6,5,2001-09-10 04:02:57,2021-08-24 04:02:57,5.0,4.0,63774.58,476.0,47.0,0,0,0,0,0,0,0,0,0,0,36.4,21.549999999999997,32.599999999999994,12.6,11.25
e4035211-964b-b90f-237d-655426c3aa1f,1971-10-31,,999-43-9739,S99963088,X82576933X,Mr.,Dewitt635,Hane680,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,461 Lesch Rue Suite 9,Carlisle,Massachusetts,Middlesex County,,42.57647416034444,-71.3843252646831,1248534.4525,6659.3475,54.2,22,2,20,15,2,1986-03-20 11:45:49,2021-10-31 11:45:49,4.0,3.0,57542.54,428.0,30.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
5bd3bb2e-41f9-18ea-0736-fe3f41f4dbf9,1977-05-12,,999-67-9740,S99967663,X25162962X,Mrs.,Leonie332,Koelpin146,,Ziemann98,M,white,nonhispanic,F,West Newbury  Massachusetts  US,312 Mertz Frontage road,Scituate,Massachusetts,Plymouth County,2066.0,42.17803645300096,-70.70404044777189,1955602.939,341388.401,48.6,109,10,99,36,6,1978-02-24 12:34:14,2021-09-13 02:34:14,113.0,11.0,228515.46,1573.0,67.0,0,0,0,0,1,0,0,0,0,0,26.5,9.100000000000001,15.95,8.149999999999999,3.0999999999999996
86e983ea-29df-a34a-c0b4-9a171859195f,2010-03-23,,999-67-3570,,,,Raul814,D'Amore443,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,493 Koelpin Vista Apt 26,Attleboro,Massachusetts,Bristol County,2703.0,41.89036938731533,-71.320107010757,381272.3650000001,123.07499999999992,15.8,27,0,27,12,0,2011-01-21 06:17:09,2021-04-06 13:58:09,3.0,3.0,64360.799999999996,263.0,15.0,0,0,0,0,0,0,0,0,0,0,31.4,15.2,23.45,9.65,5.65
83c5cc27-48a8-5580-966b-783719fe8f1b,1917-05-15,,999-84-3052,S99923666,X24959761X,Mrs.,Shirlene698,Bergnaum523,,Nitzsche158,M,white,nonhispanic,F,Acton  Massachusetts  US,127 Raynor Byway,Quincy,Massachusetts,Norfolk County,2171.0,42.25942031384786,-71.03455510222445,3092968.2854999984,877397.9844999997,108.6,98,1,97,83,1,1921-07-19 11:58:49,2021-11-09 11:58:49,267.0,3.0,1285.33,64091.0,62.0,0,1,0,0,1,0,0,0,0,1,22.85,11.1,20.55,9.75,4.9
745f262a-2510-e98e-524a-72934969372e,1990-09-22,,999-54-7888,S99918224,X77636974X,Ms.,Tawna357,Gorczany269,,,S,white,nonhispanic,F,Brookline  Massachusetts  US,1076 Ortiz Grove,Chelsea,Massachusetts,Suffolk County,2149.0,42.39144482689321,-71.06920412042794,1136066.33,1318.8299999999997,35.3,44,2,42,13,2,2005-09-16 21:11:43,2021-04-25 21:11:43,20.0,4.0,1378.6699999999998,4785.0,139.0,0,1,0,0,0,0,0,0,0,0,28.75,15.3,35.150000000000006,12.1,16.9
4e97faf9-19b3-5125-8f7d-96758e9d7d46,2018-02-05,,999-86-4945,,,,Soraya693,White193,,,,white,nonhispanic,F,Munich  Bavaria  DE,620 Beahan Mission,West Springfield,Massachusetts,Hampden County,,42.09242974405628,-72.6101959703983,51003.90000000001,12.479999999999968,7.9,15,1,14,12,1,2018-02-05 09:50:12,2021-07-12 09:50:12,5.0,4.0,99.00999999999999,5.0,7.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
c57fbe47-ea62-b01f-054d-4088979dc739,2020-01-21,,999-23-5747,,,,Jimmie93,Effertz744,,,,white,hispanic,M,Lincoln  Massachusetts  US,927 Gorczany Rapid,Somerset,Massachusetts,Bristol County,2726.0,41.80867737304287,-71.15951217801934,45105.82250000001,3917.4675,5.9,14,0,13,8,0,2020-01-21 17:56:02,2021-06-29 17:56:02,4.0,3.0,5172.51,28.0,6.0,0,0,0,0,0,0,0,0,0,0,29.15,13.100000000000001,20.0,8.55,3.9499999999999997
a706bd75-a69b-5bb8-db87-8a29b45c989d,2003-12-06,,999-47-1225,S99972599,,,Vivienne78,Doyle959,,,,white,nonhispanic,F,Quincy  Massachusetts  US,264 King Bay,North Attleborough,Massachusetts,Bristol County,,42.008476284077936,-71.3266847668713,443728.4049999999,434.92499999999984,22.1,18,0,18,10,0,2011-11-29 16:51:32,2021-06-13 02:51:32,3.0,3.0,1371.8400000000001,36.0,36.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
19d74a46-a73e-9493-1eb8-e40b39f89db8,2020-03-27,,999-22-7971,,,,Reta616,West559,,,,black,nonhispanic,F,North Attleborough  Massachusetts  US,282 Metz Run Unit 17,Everett,Massachusetts,Middlesex County,,42.38181913251896,-71.07549660562985,26052.93,0.0,5.8,8,0,8,8,0,2020-03-27 07:55:36,2021-09-03 07:55:36,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,30.95,16.05,29.0,11.3,10.149999999999999
acbb6a45-6e0d-a628-8dc5-8b15fae31b8a,2018-09-26,,999-20-6565,,,,Brunilda665,Will178,,,,white,nonhispanic,F,Huntington  Massachusetts  US,956 Walker Neck Apt 1,Somerville,Massachusetts,Middlesex County,2145.0,42.464689609918985,-71.1104420880326,85209.84,0.0,7.3,11,0,11,11,0,2018-09-26 16:45:30,2021-09-01 16:45:30,0.0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,23.95,8.8,16.9,6.85,4.25
a8b8d20e-ecf0-4cb1-7536-38683ba360aa,1980-05-08,,999-96-2764,S99968102,X55244861X,Mr.,Odis959,Veum823,,,M,white,nonhispanic,M,Maynard  Massachusetts  US,552 Kozey Club Suite 35,Southborough,Massachusetts,Worcester County,,42.316689233965874,-71.57051886284763,1029555.6675000002,6370.7025,45.6,22,2,20,11,1,1998-05-14 05:08:51,2021-09-09 05:08:51,20.0,5.0,15824.95,54.0,45.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
02ceca12-357f-981e-dcf3-3d26d3c1ff82,1963-07-03,,999-42-7667,S99942844,X74034818X,Mrs.,María Teresa440,Valadez233,,Bermúdez789,M,white,hispanic,F,Santo Domingo  National District  DO,245 Wehner Center,Boston,Massachusetts,Suffolk County,2152.0,42.383765530787606,-71.02992274671543,2049256.98,0.0,62.5,45,1,44,21,0,1981-08-26 06:15:28,2021-09-22 06:15:28,22.0,9.0,421869.76,1363.0,82.0,1,0,0,0,0,0,0,1,0,0,24.25,11.25,24.0,9.45,6.3
d9bde0cc-3ea9-5329-2da3-1d9c3adbd86a,1926-11-12,,999-28-5290,S99916542,X88662751X,Mr.,Boyd728,Gleichner915,,,S,asian,nonhispanic,M,Worcester  Massachusetts  US,191 Wolf Divide,Harwich,Massachusetts,Barnstable County,,41.67110180479016,-70.0783969180688,2251936.364,144529.6360000001,99.1,95,1,93,47,1,1945-01-05 10:42:42,2021-07-23 10:42:42,30.0,5.0,213587.45,1623.0,65.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
e51b6686-8e11-03a1-9699-ae0ecfde0bb6,1962-05-15,,999-61-6972,S99949329,X71350276X,Mr.,Barton704,Breitenberg711,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,918 Huel Heights Unit 57,Littleton,Massachusetts,Middlesex County,,42.55888990542779,-71.47279528120751,1819075.5375000003,57626.5425,63.6,52,0,52,42,0,1973-10-17 20:30:27,2021-07-20 20:30:27,127.0,5.0,30577.07,30567.0,69.0,0,1,1,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
1a5224e4-383b-6e73-79a7-98a499069b10,1958-01-30,,999-22-8378,S99927640,X34469512X,Mr.,Andy346,Hirthe744,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,420 Hickle Vista,Avon,Massachusetts,Norfolk County,,42.12351118770262,-71.05286183141762,1567301.6100000006,0.0,67.9,26,0,26,20,0,1971-02-25 11:20:05,2021-06-03 11:20:05,1.0,1.0,5.86,1.0,66.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
b68c6e5e-6b47-b721-839b-739ec3400504,1963-03-18,,999-75-5767,S99963744,X20056703X,Mrs.,Jordan900,Smitham825,,Hauck852,M,white,nonhispanic,F,Dudley  Massachusetts  US,198 Herzog Ramp,Revere,Massachusetts,Suffolk County,2151.0,42.40123832554558,-71.00707315838099,2241776.1025,186990.8175,62.8,31,1,29,15,1,1972-07-03 11:39:31,2021-05-24 11:39:31,25.0,6.0,18312.11,226.0,47.0,0,0,1,0,1,0,0,0,0,0,25.7,14.0,28.4,10.100000000000001,10.25
43a8f60a-2b8e-26b5-3736-e64df96bf796,1973-10-06,,999-79-1965,S99978991,X38584736X,Mr.,Francisco472,Lynch190,,,S,white,nonhispanic,M,Holden  Massachusetts  US,957 Smith Branch,Boston,Massachusetts,Suffolk County,2125.0,42.33196617557937,-71.11773622987695,1199559.7724999995,4392.8475,52.2,40,1,39,30,1,1991-11-30 21:37:58,2021-10-09 21:37:58,95.0,5.0,569.83,22164.0,50.0,0,1,0,0,0,0,0,0,0,0,24.25,11.25,24.0,9.45,6.3
6f49aebb-074b-cc99-b71b-2fb9c43a67e2,2016-08-19,,999-52-2258,,,,Reid278,MacGyver246,,,,white,nonhispanic,M,Gloucester  Massachusetts  US,1032 Stark Divide Unit 27,Wellesley,Massachusetts,Norfolk County,2481.0,42.301050414132426,-71.30034308106636,133031.0075,3030.6525,9.4,17,0,17,14,0,2016-08-20 03:05:29,2021-08-13 03:05:29,5.0,4.0,88.77,5.0,7.0,0,0,0,0,0,0,0,0,0,0,20.299999999999997,6.449999999999999,13.2,6.75,2.7
21db612c-b8ef-f666-53a6-cc657674d4cd,2003-06-17,,999-92-3526,S99955577,,Ms.,Rene434,Wisoky380,,,,white,nonhispanic,F,Falmouth  Massachusetts  US,217 Altenwerth Road,Yarmouth,Massachusetts,Barnstable County,,41.65088709090441,-70.25401636963171,473470.7455,151012.1445,22.5,29,1,28,10,1,2012-06-19 20:41:31,2021-09-28 20:41:31,5.0,5.0,926.0,28.0,85.0,0,1,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
ff9337d4-4f6c-2182-c1aa-a0811a68a4ab,1952-04-15,,999-84-1106,S99941923,X89483285X,Mr.,Milan77,Roob72,,,M,white,nonhispanic,M,Tisbury  Massachusetts  US,311 Vandervort Bridge,Newton,Massachusetts,Middlesex County,2461.0,42.356249809194296,-71.20568709343709,2555843.7754999995,153120.44449999998,73.7,96,3,93,67,2,1954-08-04 19:41:16,2021-09-28 23:41:16,275.0,7.0,336527.13,21815.0,61.0,0,1,0,0,1,0,0,0,0,0,21.35,6.7,14.8,7.25,2.7
864b2fa0-78e3-88c6-2ce2-ba3aea72236c,1926-10-13,,999-82-6767,S99951515,X28954626X,Mrs.,Ula130,Beatty507,,Willms744,M,white,nonhispanic,F,Swansea  Massachusetts  US,843 Osinski Parade Apt 24,Salem,Massachusetts,Essex County,1970.0,42.51780720122288,-70.86368818278983,616271.7835000003,1284792.2265,99.2,383,10,290,74,4,1944-11-30 21:09:14,2021-11-17 18:44:36,1042.0,8.0,408784.07,3135.0,424.0,1,0,1,0,1,0,1,0,0,1,29.9,11.2,22.35,8.899999999999999,5.55
8aeeb74e-10c8-bbff-e68d-0aa8b3159c1b,1985-09-14,,999-56-9034,S99973870,X70958516X,Mr.,Romeo514,Toy286,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,153 Cummings Trailer,Rehoboth,Massachusetts,Bristol County,,41.84713886297555,-71.28603769567825,922177.3725,3543.8475000000003,40.3,27,1,26,18,1,2003-11-08 16:20:05,2021-04-10 16:20:05,41.0,5.0,174.56,6803.0,65.0,0,1,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
00126cb9-8460-4747-e302-c3609684531e,1987-05-30,,999-59-4258,S99925190,X17877784X,Mrs.,Fatima244,Sauer652,,McLaughlin530,M,white,nonhispanic,F,Quincy  Massachusetts  US,142 Streich Trail,Berkley,Massachusetts,Bristol County,,41.86260537410111,-71.07879324676223,621251.2444999999,794.0955,38.6,60,2,58,17,2,2005-07-23 23:28:56,2021-10-30 23:28:56,39.0,7.0,24961.32,6216.0,133.0,0,1,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
1405f86e-4660-8c8b-4876-a21c9487b179,1951-01-26,,999-19-8700,S99932017,X60007113X,Mr.,Erin498,Schumm995,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,130 Hane Station,Franklin,Massachusetts,Norfolk County,2038.0,42.08785620399823,-71.40770960466253,1712653.4850000008,9366.785,74.9,44,0,44,23,0,1965-02-26 11:03:42,2021-06-27 10:03:42,2.0,2.0,25.759999999999998,2.0,68.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
1c920b99-e6b8-2445-0f90-0648f2856434,2020-01-13,,999-45-7076,,,,Patrick786,Bergnaum523,,,,white,nonhispanic,F,Ashland  Massachusetts  US,1046 Hyatt Brook,Springfield,Massachusetts,Hampden County,1108.0,42.10941082587742,-72.49613229722154,48072.100000000006,56.21999999999992,6.0,8,0,8,8,0,2020-01-13 09:57:03,2021-06-21 09:57:03,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,39.900000000000006,17.8,37.65,14.600000000000001,13.899999999999999
753e1440-87ec-7175-29e7-73bf24f5c7f0,1940-08-02,,999-83-1137,S99941922,X42989740X,Mrs.,Oneida64,Tromp100,,Weber641,M,white,nonhispanic,F,Franklin  Massachusetts  US,145 Streich Bay,Salem,Massachusetts,Essex County,1907.0,42.46399484622625,-70.87992690886972,2315428.59,454753.8700000001,85.4,114,24,90,34,2,1952-08-22 04:50:31,2021-09-09 04:50:31,38.0,4.0,22344.15,492.0,99.0,0,0,0,0,1,0,0,1,0,1,29.9,11.2,22.35,8.899999999999999,5.55
64f8510c-05b1-c7ce-b67c-75c801c3d048,1969-09-05,,999-47-5802,S99910814,X58218719X,Mrs.,Lavette209,Miller503,,Bins636,M,white,nonhispanic,F,Lowell  Massachusetts  US,736 Schuppe Approach Apt 53,Framingham,Massachusetts,Middlesex County,,42.33081847930467,-71.3918983949606,2091088.0675,133813.1625,56.3,60,2,58,12,1,1981-07-03 00:22:45,2021-09-18 02:22:45,3.0,3.0,26248.44,36.0,112.0,0,0,0,0,0,0,0,0,0,0,26.450000000000003,11.85,21.75,9.1,6.699999999999999
15e26d50-6ea4-1b03-cf83-9748d0f245e7,1967-02-23,,999-71-3115,S99991745,X68590725X,Mr.,Lucio648,Smith67,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,335 Cummings Ville,Taunton,Massachusetts,Bristol County,,41.89150776866523,-71.00916610105097,1356107.2550000004,266.8949999999999,58.9,26,3,23,16,2,1985-04-18 13:11:36,2021-10-23 20:11:36,12.0,3.0,7127.71,39.0,54.0,0,0,0,0,1,0,0,0,0,0,33.400000000000006,17.9,25.85,10.35,6.449999999999999
f8d9fe9e-f635-5340-41cc-935771d6dec0,2001-12-05,,999-31-2191,S99935169,,Mr.,Dino214,Huel628,,,,white,nonhispanic,M,Newburyport  Massachusetts  US,920 Durgan Ville,Whitman,Massachusetts,Plymouth County,,42.05347382289027,-70.89084622585278,529200.5025000001,1045.5974999999996,24.1,23,2,21,10,2,2011-12-14 18:59:58,2021-08-18 18:59:58,6.0,5.0,10470.300000000001,195.0,54.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
274a41df-e9d5-5e62-eae5-4e5daa04759f,1964-11-15,,999-95-5785,S99932855,X81220379X,Mrs.,Tereasa291,Wyman904,,Bosco882,M,white,nonhispanic,F,Boston  Massachusetts  US,771 Mann Fort Suite 1,Easton,Massachusetts,Bristol County,,42.08208183952295,-71.08347460567948,2235086.7495,155269.06050000002,61.1,30,0,30,17,0,1983-01-09 22:00:11,2021-06-27 22:00:11,2.0,2.0,8149.4400000000005,24.0,49.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
9929af95-8955-628e-486b-fe42c02beb5f,1950-10-17,,999-52-8784,S99953138,X57054427X,Mrs.,Brande998,Jerde200,,Price929,M,white,nonhispanic,F,Plainville  Massachusetts  US,1009 Hessel Run,Billerica,Massachusetts,Middlesex County,,42.54760214723519,-71.30404167649561,2557405.147499999,420712.5225000001,75.2,40,1,39,27,1,1968-12-10 15:39:20,2021-03-16 15:39:20,4.0,4.0,345.73999999999995,8.0,75.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
db44d702-2951-de80-0bd9-7c89472963f0,2011-07-17,,999-62-3432,,,,Elbert916,Stehr398,,,,white,nonhispanic,M,Ware  Massachusetts  US,397 Lebsack Mission,Plymouth,Massachusetts,Plymouth County,,41.90676049433836,-70.66307158472314,247635.4075,763.4625,14.5,22,0,22,16,0,2011-12-26 02:21:52,2021-07-26 02:21:52,4.0,3.0,28.77,4.0,9.0,0,0,0,0,0,0,0,0,0,0,29.8,13.4,20.85,9.25,4.65
7603d7e2-7e39-24cc-4068-dca4098f29f1,2010-04-11,,999-17-3722,,,,Nery414,Zemlak964,,,,white,nonhispanic,F,Framingham  Massachusetts  US,100 Hahn Viaduct Apt 2,Arlington,Massachusetts,Middlesex County,,42.40419084978651,-71.11591316655611,376975.6075,95530.1325,15.7,32,1,31,12,1,2012-03-19 02:41:42,2021-04-26 02:41:42,5.0,3.0,47.94,5.0,23.0,0,0,0,0,0,0,0,0,0,0,22.4,7.199999999999999,14.75,7.1,2.75
f5dbb8d8-6b8b-9648-5f26-d5bb0790fa45,1976-02-12,,999-51-9194,S99921848,X34974405X,Mr.,Dalton260,Marks830,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,963 Kshlerin Quay,Taunton,Massachusetts,Bristol County,2767.0,41.886376526745615,-70.97977271097486,1130015.285,208.66499999999996,49.9,14,1,13,9,1,1978-11-17 22:08:08,2021-11-05 00:08:08,1.0,1.0,18.77,1.0,21.0,0,0,0,0,1,0,0,0,0,0,33.400000000000006,17.9,25.85,10.35,6.449999999999999
d4289911-f875-7766-81d9-11b00b97f1a6,1973-12-10,,999-65-4967,S99982069,X46935788X,Mr.,Mathew182,Jacobs452,,,S,white,nonhispanic,M,Barnstable  Massachusetts  US,371 Hand Neck Apt 56,Methuen,Massachusetts,Essex County,1844.0,42.78327039468678,-71.14513270539092,1182416.275,1057.215,52.1,16,1,15,10,1,1992-02-03 15:48:12,2021-06-07 15:48:12,2.0,2.0,1374.72,202.0,31.0,1,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
c1b61a52-e15f-0bd4-58d3-eb581ecb6192,1970-02-02,,999-57-4505,S99979636,X25260404X,Mrs.,Johana303,Wunsch504,,Jerde200,M,white,nonhispanic,F,Worcester  Massachusetts  US,224 Grimes Parade Apt 22,Plymouth,Massachusetts,Plymouth County,,41.87305586526031,-70.58646748213746,2128735.3025,209827.15749999997,55.9,84,2,81,46,2,1973-12-19 11:47:13,2021-10-04 11:47:13,117.0,9.0,302560.72,1218.0,64.0,0,0,0,0,1,0,0,0,0,0,29.8,13.4,20.85,9.25,4.65
8fdd8e4f-bf93-37c2-83e7-3d0812840739,1975-02-11,,999-19-4371,S99933780,X67917193X,Mr.,Basil991,Douglas31,,,M,white,nonhispanic,M,Winthrop  Massachusetts  US,580 Walter Knoll,Rehoboth,Massachusetts,Bristol County,,41.864529795450046,-71.21254860822451,1967533.9175000004,4817.3625,50.9,18,0,18,10,0,1975-09-26 12:40:02,2021-05-04 14:40:02,4.0,4.0,5354.04,564.0,27.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
32653d7a-2f66-544f-1104-43d6e1c1ae4c,1970-11-27,,999-46-5525,S99976676,X63642283X,Mrs.,Tonisha838,Cruickshank494,,Leannon79,M,white,nonhispanic,F,Arlington  Massachusetts  US,610 Schamberger Stravenue Apt 82,Falmouth,Massachusetts,Barnstable County,,41.64387862240586,-70.59517233341413,2482725.9115,183251.3585,55.1,41,0,41,16,0,1981-12-11 21:15:20,2021-04-23 21:15:20,13.0,10.0,90977.11,746.0,37.0,0,0,0,0,1,0,0,0,0,0,28.6,12.850000000000001,21.25,10.95,4.5
574645b2-cbb6-f5b5-97dd-60cd07675773,1984-02-09,,999-77-2653,S99919973,X83981812X,Mr.,Amado512,Botsford977,,,M,hawaiian,nonhispanic,M,Barnstable  Massachusetts  US,976 Krajcik Bypass Apt 77,Southborough,Massachusetts,Worcester County,,42.25925780893223,-71.48370906850637,954317.9349999998,4241.414999999999,41.9,26,1,25,8,1,2002-04-05 01:32:31,2021-05-14 01:32:31,2.0,2.0,45.599999999999994,2.0,35.0,0,0,1,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
91f3dfb6-9545-a0cf-7c12-64d89cab1db3,2015-09-12,,999-94-4634,,,,Anisa442,West559,,,,white,nonhispanic,F,Westborough  Massachusetts  US,838 Johns Common,Uxbridge,Massachusetts,Worcester County,,42.08333805171996,-71.63737381440362,150899.44749999998,1558.3725,10.3,15,0,15,15,0,2015-09-12 04:15:06,2021-08-28 04:15:06,0.0,0.0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
ef318e4c-8d1c-c2a4-ce37-d76fbf8b9906,2016-04-13,,999-44-9851,,,,Neoma676,Halvorson124,,,,white,nonhispanic,F,Northborough  Massachusetts  US,741 O'Connell Port Unit 74,Braintree,Massachusetts,Norfolk County,,42.22192963452774,-70.9577050201015,77042.09,0.0,9.7,18,1,17,14,1,2016-04-13 18:08:40,2021-10-31 18:08:40,3.0,2.0,46.21,3.0,10.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
d688932a-65c6-3833-4978-3729c3027871,1938-10-13,,999-55-1173,S99916532,X11753178X,Mr.,Shannon293,Fisher429,,,S,white,nonhispanic,M,Cambridge  Massachusetts  US,1012 Orn Row Apt 56,Walpole,Massachusetts,Norfolk County,,42.12235846983667,-71.31642218950454,2145541.0455000005,62527.3945,87.2,88,3,85,64,3,1956-12-06 10:15:32,2021-11-01 10:15:32,152.0,5.0,987.52,47608.0,60.0,0,1,0,0,1,0,0,0,0,0,23.0,8.1,14.1,7.45,2.9
53fe2ac2-833f-d60c-167b-ede17cee5ce2,1958-05-03,,999-14-7262,S99938534,X36039602X,Mrs.,Esperanza675,Márquez847,,Dávila115,M,white,hispanic,F,Bayamon  Puerto Rico  PR,602 Boehm Mill Unit 27,Haverhill,Massachusetts,Essex County,1835.0,42.80414427858008,-71.13540253749917,2364047.8800000004,21242.31,67.7,30,0,30,19,0,1976-06-26 16:37:08,2021-08-10 14:37:08,1.0,1.0,6.84,1.0,68.0,0,0,0,0,0,0,0,0,0,0,31.75,13.55,25.7,9.8,7.3
